Time(UNIX),1440846600,Sensor0(Ohm),130,Sensor1(Ohm),118,Sensor2(Ohm),63749,Sensor3(Ohm),18750,Sensor4(Ohm),16052,Sensor5(Ohm),42055
Time(UNIX),1441445820,Sensor0(Ohm),130,Sensor1(Ohm),118,Sensor2(Ohm),63749,Sensor3(Ohm),19854,Sensor4(Ohm),16052,Sensor5(Ohm),42055
Time(UNIX),1441445820,Sensor0(Ohm),130,Sensor1(Ohm),120,Sensor2(Ohm),63749,Sensor3(Ohm),20277,Sensor4(Ohm),16052,Sensor5(Ohm),42055
Time(UNIX),1441445820,Sensor0(Ohm),130,Sensor1(Ohm),118,Sensor2(Ohm),63583,Sensor3(Ohm),21500,Sensor4(Ohm),16272,Sensor5(Ohm),41944
Time(UNIX),1441445881,Sensor0(Ohm),161,Sensor1(Ohm),121,Sensor2(Ohm),62925,Sensor3(Ohm),21954,Sensor4(Ohm),16171,Sensor5(Ohm),42982
Time(UNIX),1441445941,Sensor0(Ohm),162,Sensor1(Ohm),120,Sensor2(Ohm),63525,Sensor3(Ohm),21723,Sensor4(Ohm),16335,Sensor5(Ohm),41900
Time(UNIX),1441446002,Sensor0(Ohm),164,Sensor1(Ohm),122,Sensor2(Ohm),63600,Sensor3(Ohm),21750,Sensor4(Ohm),16335,Sensor5(Ohm),41900
Time(UNIX),1441446062,Sensor0(Ohm),162,Sensor1(Ohm),122,Sensor2(Ohm),63600,Sensor3(Ohm),21750,Sensor4(Ohm),16335,Sensor5(Ohm),41900
Time(UNIX),1441446122,Sensor0(Ohm),162,Sensor1(Ohm),122,Sensor2(Ohm),63600,Sensor3(Ohm),21750,Sensor4(Ohm),16335,Sensor5(Ohm),41900
Time(UNIX),1441446183,Sensor0(Ohm),160,Sensor1(Ohm),122,Sensor2(Ohm),63600,Sensor3(Ohm),22145,Sensor4(Ohm),16335,Sensor5(Ohm),43396
Time(UNIX),1441446243,Sensor0(Ohm),160,Sensor1(Ohm),122,Sensor2(Ohm),63525,Sensor3(Ohm),22611,Sensor4(Ohm),16335,Sensor5(Ohm),41900
Time(UNIX),1441446304,Sensor0(Ohm),160,Sensor1(Ohm),122,Sensor2(Ohm),66947,Sensor3(Ohm),22583,Sensor4(Ohm),16335,Sensor5(Ohm),41900
Time(UNIX),1441446364,Sensor0(Ohm),160,Sensor1(Ohm),122,Sensor2(Ohm),63525,Sensor3(Ohm),23037,Sensor4(Ohm),16335,Sensor5(Ohm),41900
Time(UNIX),1441446424,Sensor0(Ohm),158,Sensor1(Ohm),122,Sensor2(Ohm),67026,Sensor3(Ohm),23037,Sensor4(Ohm),16094,Sensor5(Ohm),41900
Time(UNIX),1441446485,Sensor0(Ohm),158,Sensor1(Ohm),122,Sensor2(Ohm),67026,Sensor3(Ohm),23037,Sensor4(Ohm),16094,Sensor5(Ohm),41900
Time(UNIX),1441446545,Sensor0(Ohm),158,Sensor1(Ohm),122,Sensor2(Ohm),63600,Sensor3(Ohm),23037,Sensor4(Ohm),16335,Sensor5(Ohm),41900
Time(UNIX),1441446606,Sensor0(Ohm),158,Sensor1(Ohm),122,Sensor2(Ohm),63600,Sensor3(Ohm),23509,Sensor4(Ohm),16335,Sensor5(Ohm),43396
Time(UNIX),1441446666,Sensor0(Ohm),158,Sensor1(Ohm),122,Sensor2(Ohm),63525,Sensor3(Ohm),24510,Sensor4(Ohm),16335,Sensor5(Ohm),41900
Time(UNIX),1441446726,Sensor0(Ohm),158,Sensor1(Ohm),122,Sensor2(Ohm),66947,Sensor3(Ohm),25040,Sensor4(Ohm),16335,Sensor5(Ohm),41900
Time(UNIX),1441446787,Sensor0(Ohm),158,Sensor1(Ohm),122,Sensor2(Ohm),66947,Sensor3(Ohm),25593,Sensor4(Ohm),16335,Sensor5(Ohm),43396
Time(UNIX),1441446847,Sensor0(Ohm),158,Sensor1(Ohm),122,Sensor2(Ohm),66947,Sensor3(Ohm),26170,Sensor4(Ohm),16335,Sensor5(Ohm),43396
Time(UNIX),1441446908,Sensor0(Ohm),158,Sensor1(Ohm),122,Sensor2(Ohm),66947,Sensor3(Ohm),25593,Sensor4(Ohm),16335,Sensor5(Ohm),43396
Time(UNIX),1441446968,Sensor0(Ohm),158,Sensor1(Ohm),120,Sensor2(Ohm),66947,Sensor3(Ohm),26170,Sensor4(Ohm),16335,Sensor5(Ohm),43396
Time(UNIX),1441447028,Sensor0(Ohm),158,Sensor1(Ohm),122,Sensor2(Ohm),66947,Sensor3(Ohm),26170,Sensor4(Ohm),16335,Sensor5(Ohm),43396
