Time(UNIX),1436011080,Sensor0(Ohm),101,Sensor1(Ohm),115,Sensor2(Ohm),21826,Sensor3(Ohm),474,Sensor4(Ohm),2409,Sensor5(Ohm),423
Time(UNIX),1436610420,Sensor0(Ohm),99,Sensor1(Ohm),115,Sensor2(Ohm),21826,Sensor3(Ohm),472,Sensor4(Ohm),2409,Sensor5(Ohm),421
Time(UNIX),1436610420,Sensor0(Ohm),99,Sensor1(Ohm),115,Sensor2(Ohm),21826,Sensor3(Ohm),474,Sensor4(Ohm),2409,Sensor5(Ohm),423
Time(UNIX),1436610420,Sensor0(Ohm),99,Sensor1(Ohm),115,Sensor2(Ohm),21765,Sensor3(Ohm),476,Sensor4(Ohm),2398,Sensor5(Ohm),425
Time(UNIX),1436610481,Sensor0(Ohm),112,Sensor1(Ohm),117,Sensor2(Ohm),21722,Sensor3(Ohm),479,Sensor4(Ohm),2397,Sensor5(Ohm),423
Time(UNIX),1436610541,Sensor0(Ohm),122,Sensor1(Ohm),117,Sensor2(Ohm),21916,Sensor3(Ohm),474,Sensor4(Ohm),2410,Sensor5(Ohm),424
Time(UNIX),1436610602,Sensor0(Ohm),122,Sensor1(Ohm),117,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2402,Sensor5(Ohm),424
Time(UNIX),1436610662,Sensor0(Ohm),124,Sensor1(Ohm),115,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2398,Sensor5(Ohm),424
Time(UNIX),1436610722,Sensor0(Ohm),120,Sensor1(Ohm),115,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2398,Sensor5(Ohm),424
Time(UNIX),1436610783,Sensor0(Ohm),120,Sensor1(Ohm),115,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2402,Sensor5(Ohm),422
Time(UNIX),1436610843,Sensor0(Ohm),122,Sensor1(Ohm),117,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2398,Sensor5(Ohm),424
Time(UNIX),1436610903,Sensor0(Ohm),122,Sensor1(Ohm),115,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2386,Sensor5(Ohm),424
Time(UNIX),1436610964,Sensor0(Ohm),120,Sensor1(Ohm),115,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2390,Sensor5(Ohm),424
Time(UNIX),1436611024,Sensor0(Ohm),122,Sensor1(Ohm),117,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2386,Sensor5(Ohm),422
Time(UNIX),1436611085,Sensor0(Ohm),122,Sensor1(Ohm),115,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2390,Sensor5(Ohm),422
Time(UNIX),1436611145,Sensor0(Ohm),122,Sensor1(Ohm),115,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2386,Sensor5(Ohm),422
Time(UNIX),1436611205,Sensor0(Ohm),122,Sensor1(Ohm),115,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2386,Sensor5(Ohm),424
Time(UNIX),1436611266,Sensor0(Ohm),122,Sensor1(Ohm),115,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2386,Sensor5(Ohm),424
Time(UNIX),1436611326,Sensor0(Ohm),122,Sensor1(Ohm),115,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2386,Sensor5(Ohm),422
Time(UNIX),1436611387,Sensor0(Ohm),122,Sensor1(Ohm),115,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2386,Sensor5(Ohm),422
Time(UNIX),1436611447,Sensor0(Ohm),120,Sensor1(Ohm),115,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2386,Sensor5(Ohm),422
Time(UNIX),1436611507,Sensor0(Ohm),120,Sensor1(Ohm),117,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2386,Sensor5(Ohm),422
Time(UNIX),1436611568,Sensor0(Ohm),120,Sensor1(Ohm),115,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2390,Sensor5(Ohm),422
Time(UNIX),1436611628,Sensor0(Ohm),120,Sensor1(Ohm),117,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2386,Sensor5(Ohm),422
Time(UNIX),1436611689,Sensor0(Ohm),122,Sensor1(Ohm),117,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2386,Sensor5(Ohm),422
Time(UNIX),1436611749,Sensor0(Ohm),122,Sensor1(Ohm),117,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2378,Sensor5(Ohm),422
Time(UNIX),1436611809,Sensor0(Ohm),122,Sensor1(Ohm),115,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2378,Sensor5(Ohm),424
Time(UNIX),1436611870,Sensor0(Ohm),122,Sensor1(Ohm),117,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2374,Sensor5(Ohm),422
Time(UNIX),1436611930,Sensor0(Ohm),120,Sensor1(Ohm),117,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2378,Sensor5(Ohm),424
Time(UNIX),1436611991,Sensor0(Ohm),122,Sensor1(Ohm),115,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2378,Sensor5(Ohm),422
Time(UNIX),1436612051,Sensor0(Ohm),120,Sensor1(Ohm),117,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2378,Sensor5(Ohm),422
Time(UNIX),1436612111,Sensor0(Ohm),120,Sensor1(Ohm),115,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2374,Sensor5(Ohm),424
Time(UNIX),1436612172,Sensor0(Ohm),122,Sensor1(Ohm),113,Sensor2(Ohm),21518,Sensor3(Ohm),476,Sensor4(Ohm),2374,Sensor5(Ohm),422
Time(UNIX),1436612232,Sensor0(Ohm),122,Sensor1(Ohm),117,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2374,Sensor5(Ohm),422
Time(UNIX),1436612293,Sensor0(Ohm),120,Sensor1(Ohm),117,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2374,Sensor5(Ohm),422
Time(UNIX),1436612353,Sensor0(Ohm),120,Sensor1(Ohm),117,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2374,Sensor5(Ohm),422
Time(UNIX),1436612413,Sensor0(Ohm),120,Sensor1(Ohm),117,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2374,Sensor5(Ohm),424
Time(UNIX),1436612474,Sensor0(Ohm),122,Sensor1(Ohm),115,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2374,Sensor5(Ohm),422
Time(UNIX),1436612534,Sensor0(Ohm),120,Sensor1(Ohm),117,Sensor2(Ohm),21518,Sensor3(Ohm),476,Sensor4(Ohm),2374,Sensor5(Ohm),424
Time(UNIX),1436612595,Sensor0(Ohm),120,Sensor1(Ohm),113,Sensor2(Ohm),21518,Sensor3(Ohm),476,Sensor4(Ohm),2374,Sensor5(Ohm),424
Time(UNIX),1436612655,Sensor0(Ohm),122,Sensor1(Ohm),113,Sensor2(Ohm),21518,Sensor3(Ohm),476,Sensor4(Ohm),2378,Sensor5(Ohm),422
Time(UNIX),1436612715,Sensor0(Ohm),122,Sensor1(Ohm),113,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2374,Sensor5(Ohm),422
Time(UNIX),1436612776,Sensor0(Ohm),122,Sensor1(Ohm),113,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2362,Sensor5(Ohm),422
Time(UNIX),1436612836,Sensor0(Ohm),122,Sensor1(Ohm),113,Sensor2(Ohm),21518,Sensor3(Ohm),476,Sensor4(Ohm),2362,Sensor5(Ohm),422
Time(UNIX),1436612897,Sensor0(Ohm),120,Sensor1(Ohm),117,Sensor2(Ohm),21518,Sensor3(Ohm),476,Sensor4(Ohm),2362,Sensor5(Ohm),422
Time(UNIX),1436612957,Sensor0(Ohm),120,Sensor1(Ohm),117,Sensor2(Ohm),21944,Sensor3(Ohm),476,Sensor4(Ohm),2374,Sensor5(Ohm),422
