,Date,Values
3482,8/10/15 2:31:01 PM,28.571
3483,8/10/15 3:01:01 PM,28.821
3484,8/10/15 3:31:01 PM,29.071
3485,8/10/15 4:01:01 PM,29.383
3486,8/10/15 4:31:01 PM,29.633
3487,8/10/15 5:01:01 PM,29.883
3488,8/10/15 5:31:01 PM,30.132
3489,8/10/15 6:01:01 PM,30.257
3490,8/10/15 6:31:01 PM,30.382
3491,8/10/15 7:01:01 PM,30.507
3492,8/10/15 7:31:01 PM,30.569
3493,8/10/15 8:01:01 PM,30.569
3494,8/10/15 8:31:01 PM,30.507
3495,8/10/15 9:01:01 PM,30.382
3496,8/10/15 9:31:01 PM,30.257
3497,8/10/15 10:01:01 PM,30.07
3498,8/10/15 10:31:01 PM,29.883
3499,8/10/15 11:01:01 PM,29.695
3500,8/10/15 11:31:01 PM,29.508
3501,8/11/15 12:01:01 AM,29.321
3502,8/11/15 12:31:01 AM,29.071
3503,8/11/15 1:01:01 AM,28.884
3504,8/11/15 1:31:01 AM,28.634
3505,8/11/15 2:01:01 AM,28.446
3506,8/11/15 2:31:01 AM,28.197
3507,8/11/15 3:01:01 AM,27.947
3508,8/11/15 3:31:01 AM,27.759
3509,8/11/15 4:01:01 AM,27.572
3510,8/11/15 4:31:01 AM,27.322
3511,8/11/15 5:01:01 AM,27.135
3512,8/11/15 5:31:01 AM,26.947
3513,8/11/15 6:01:01 AM,26.76
3514,8/11/15 6:31:01 AM,26.572
3515,8/11/15 7:01:01 AM,26.447
3516,8/11/15 7:31:01 AM,26.26
3517,8/11/15 8:01:01 AM,26.135
3518,8/11/15 8:31:01 AM,26.01
3519,8/11/15 9:01:01 AM,25.947
3520,8/11/15 9:31:01 AM,25.947
3521,8/11/15 10:01:01 AM,25.947
3522,8/11/15 10:31:01 AM,26.072
3523,8/11/15 11:01:01 AM,26.26
3524,8/11/15 11:31:01 AM,26.51
3525,8/11/15 12:01:01 PM,26.822
3526,8/11/15 12:31:01 PM,27.135
3527,8/11/15 1:01:01 PM,27.509
3528,8/11/15 1:31:01 PM,27.884
3529,8/11/15 2:01:01 PM,28.259
3530,8/11/15 2:31:01 PM,28.634
3531,8/11/15 3:01:01 PM,28.946
3532,8/11/15 3:31:01 PM,29.321
3533,8/11/15 4:01:01 PM,29.633
3534,8/11/15 4:31:01 PM,29.945
3535,8/11/15 5:01:01 PM,30.195
3536,8/11/15 5:31:01 PM,30.382
3537,8/11/15 6:01:01 PM,30.569
3538,8/11/15 6:31:01 PM,30.757
3539,8/11/15 7:01:01 PM,30.819
3540,8/11/15 7:31:01 PM,30.944
3541,8/11/15 8:01:01 PM,30.944
3542,8/11/15 8:31:01 PM,30.882
3543,8/11/15 9:01:01 PM,30.757
3544,8/11/15 9:31:01 PM,30.632
3545,8/11/15 10:01:01 PM,30.445
3546,8/11/15 10:31:01 PM,30.195
3547,8/11/15 11:01:01 PM,29.945
3548,8/11/15 11:31:01 PM,29.695
3549,8/12/15 12:01:01 AM,29.446
3550,8/12/15 12:31:01 AM,29.133
3551,8/12/15 1:01:01 AM,28.884
3552,8/12/15 1:31:01 AM,28.571
3553,8/12/15 2:01:01 AM,28.321
3554,8/12/15 2:31:01 AM,28.009
3555,8/12/15 3:01:01 AM,27.759
3556,8/12/15 3:31:01 AM,27.509
3557,8/12/15 4:01:01 AM,27.197
3558,8/12/15 4:31:01 AM,26.947
3559,8/12/15 5:01:01 AM,26.697
3560,8/12/15 5:31:01 AM,26.447
3561,8/12/15 6:01:01 AM,26.197
3562,8/12/15 6:31:01 AM,25.947
3563,8/12/15 7:01:01 AM,25.697
3564,8/12/15 7:31:01 AM,25.51
3565,8/12/15 8:01:01 AM,25.322
3566,8/12/15 8:31:01 AM,25.135
3567,8/12/15 9:01:01 AM,25.072
3568,8/12/15 9:31:01 AM,25.072
3569,8/12/15 10:01:01 AM,25.135
3570,8/12/15 10:31:01 AM,25.26
3571,8/12/15 11:01:01 AM,25.447
3572,8/12/15 11:31:01 AM,25.76
3573,8/12/15 12:01:01 PM,26.072
3574,8/12/15 12:31:01 PM,26.51
3575,8/12/15 1:01:01 PM,26.947
3576,8/12/15 1:31:01 PM,27.384
3577,8/12/15 2:01:01 PM,27.884
3578,8/12/15 2:31:01 PM,28.384
3579,8/12/15 3:01:01 PM,28.759
3580,8/12/15 3:31:01 PM,29.071
3581,8/12/15 4:01:01 PM,29.383
3582,8/12/15 4:31:01 PM,29.695
3583,8/12/15 5:01:01 PM,29.945
3584,8/12/15 5:31:01 PM,30.195
3585,8/12/15 6:01:01 PM,30.382
3586,8/12/15 6:31:01 PM,30.569
3587,8/12/15 7:01:01 PM,30.694
3588,8/12/15 7:31:01 PM,30.757
3589,8/12/15 8:01:01 PM,30.757
3590,8/12/15 8:31:01 PM,30.694
3591,8/12/15 9:01:01 PM,30.569
3592,8/12/15 9:31:01 PM,30.382
3593,8/12/15 10:01:01 PM,30.195
3594,8/12/15 10:31:01 PM,29.945
3595,8/12/15 11:01:01 PM,29.695
3596,8/12/15 11:31:01 PM,29.446
3597,8/13/15 12:01:01 AM,29.133
3598,8/13/15 12:31:01 AM,28.884
3599,8/13/15 1:01:01 AM,28.571
3600,8/13/15 1:31:01 AM,28.321
3601,8/13/15 2:01:01 AM,28.072
3602,8/13/15 2:31:01 AM,27.759
3603,8/13/15 3:01:01 AM,27.509
3604,8/13/15 3:31:01 AM,27.197
3605,8/13/15 4:01:01 AM,26.947
3606,8/13/15 4:31:01 AM,26.697
3607,8/13/15 5:01:01 AM,26.447
3608,8/13/15 5:31:01 AM,26.197
3609,8/13/15 6:01:01 AM,25.947
3610,8/13/15 6:31:01 AM,25.697
3611,8/13/15 7:01:01 AM,25.51
3612,8/13/15 7:31:01 AM,25.26
3613,8/13/15 8:01:01 AM,25.072
3614,8/13/15 8:31:01 AM,24.885
3615,8/13/15 9:01:01 AM,24.822
3616,8/13/15 9:31:01 AM,24.76
3617,8/13/15 10:01:01 AM,24.822
3618,8/13/15 10:31:01 AM,24.947
3619,8/13/15 11:01:01 AM,25.135
3620,8/13/15 11:31:01 AM,25.447
3621,8/13/15 12:01:01 PM,25.822
3622,8/13/15 12:31:01 PM,26.197
3623,8/13/15 1:01:01 PM,26.635
3624,8/13/15 1:31:01 PM,27.135
3625,8/13/15 2:01:01 PM,27.634
3626,8/13/15 2:31:01 PM,28.197
3627,8/13/15 3:01:01 PM,28.759
3628,8/13/15 3:31:01 PM,29.258
3629,8/13/15 4:01:01 PM,29.633
3630,8/13/15 4:31:01 PM,30.07
3631,8/13/15 5:01:01 PM,30.507
3632,8/13/15 5:31:01 PM,30.819
3633,8/13/15 6:01:01 PM,31.131
3634,8/13/15 6:31:01 PM,31.443
3635,8/13/15 7:01:01 PM,31.631
3636,8/13/15 7:31:01 PM,31.755
3637,8/13/15 8:01:01 PM,31.818
3638,8/13/15 8:31:01 PM,31.755
3639,8/13/15 9:01:01 PM,31.693
3640,8/13/15 9:31:01 PM,31.506
3641,8/13/15 10:01:01 PM,31.381
3642,8/13/15 10:31:01 PM,31.131
3643,8/13/15 11:01:01 PM,30.882
3644,8/13/15 11:31:01 PM,30.694
3645,8/14/15 12:01:01 AM,30.445
3646,8/14/15 12:31:01 AM,30.195
3647,8/14/15 1:01:01 AM,29.945
3648,8/14/15 1:31:01 AM,29.695
3649,8/14/15 2:01:01 AM,29.446
3650,8/14/15 2:31:01 AM,29.196
3651,8/14/15 3:01:01 AM,28.946
3652,8/14/15 3:31:01 AM,28.696
3653,8/14/15 4:01:01 AM,28.509
3654,8/14/15 4:31:01 AM,28.259
3655,8/14/15 5:01:01 AM,28.072
3656,8/14/15 5:31:01 AM,27.884
3657,8/14/15 6:01:01 AM,27.634
3658,8/14/15 6:31:01 AM,27.447
3659,8/14/15 7:01:01 AM,27.259
3660,8/14/15 7:31:01 AM,27.072
3661,8/14/15 8:01:01 AM,26.885
3662,8/14/15 8:31:01 AM,26.76
3663,8/14/15 9:01:01 AM,26.697
3664,8/14/15 9:31:01 AM,26.697
3665,8/14/15 10:01:01 AM,26.697
3666,8/14/15 10:31:01 AM,26.76
3667,8/14/15 11:01:01 AM,26.885
3668,8/14/15 11:31:01 AM,27.072
3669,8/14/15 12:01:01 PM,27.384
3670,8/14/15 12:31:01 PM,27.697
3671,8/14/15 1:01:01 PM,28.072
3672,8/14/15 1:31:01 PM,28.509
3673,8/14/15 2:01:01 PM,28.946
3674,8/14/15 2:31:01 PM,29.383
3675,8/14/15 3:01:01 PM,29.82
3676,8/14/15 3:31:01 PM,30.132
3677,8/14/15 4:01:01 PM,30.507
3678,8/14/15 4:31:01 PM,30.757
3679,8/14/15 5:01:01 PM,30.944
3680,8/14/15 5:31:01 PM,31.131
3681,8/14/15 6:01:01 PM,31.319
3682,8/14/15 6:31:01 PM,31.443
3683,8/14/15 7:01:01 PM,31.631
3684,8/14/15 7:31:01 PM,31.693
3685,8/14/15 8:01:01 PM,31.755
3686,8/14/15 8:31:01 PM,31.755
3687,8/14/15 9:01:01 PM,31.693
3688,8/14/15 9:31:01 PM,31.568
3689,8/14/15 10:01:01 PM,31.381
3690,8/14/15 10:31:01 PM,31.256
3691,8/14/15 11:01:01 PM,31.069
3692,8/14/15 11:31:01 PM,30.882
3693,8/15/15 12:01:01 AM,30.632
3694,8/15/15 12:31:01 AM,30.445
3695,8/15/15 1:01:01 AM,30.257
3696,8/15/15 1:31:01 AM,30.07
3697,8/15/15 2:01:01 AM,29.883
3698,8/15/15 2:31:01 AM,29.633
3699,8/15/15 3:01:01 AM,29.446
3700,8/15/15 3:31:01 AM,29.258
3701,8/15/15 4:01:01 AM,29.071
3702,8/15/15 4:31:01 AM,28.884
3703,8/15/15 5:01:01 AM,28.634
3704,8/15/15 5:31:01 AM,28.446
3705,8/15/15 6:01:01 AM,28.259
3706,8/15/15 6:31:01 AM,28.009
3707,8/15/15 7:01:01 AM,27.822
3708,8/15/15 7:31:01 AM,27.634
3709,8/15/15 8:01:01 AM,27.447
3710,8/15/15 8:31:01 AM,27.322
3711,8/15/15 9:01:01 AM,27.197
3712,8/15/15 9:31:01 AM,27.197
3713,8/15/15 10:01:01 AM,27.197
3714,8/15/15 10:31:01 AM,27.322
3715,8/15/15 11:01:01 AM,27.509
3716,8/15/15 11:31:01 AM,27.759
3717,8/15/15 12:01:01 PM,28.072
3718,8/15/15 12:31:01 PM,28.446
3719,8/15/15 1:01:01 PM,28.884
3720,8/15/15 1:31:01 PM,29.321
3721,8/15/15 2:01:01 PM,29.82
3722,8/15/15 2:31:01 PM,30.257
3723,8/15/15 3:01:01 PM,30.694
3724,8/15/15 3:31:01 PM,31.131
3725,8/15/15 4:01:01 PM,31.631
3726,8/15/15 4:31:01 PM,32.13
3727,8/15/15 5:01:01 PM,32.567
3728,8/15/15 5:31:01 PM,33.003
3729,8/15/15 6:01:01 PM,33.253
3730,8/15/15 6:31:01 PM,33.378
3731,8/15/15 7:01:01 PM,33.503
3732,8/15/15 7:31:01 PM,33.503
3733,8/15/15 8:01:01 PM,33.44
3734,8/15/15 8:31:01 PM,33.315
3735,8/15/15 9:01:01 PM,33.191
3736,8/15/15 9:31:01 PM,33.003
3737,8/15/15 10:01:01 PM,32.816
3738,8/15/15 10:31:01 PM,32.629
3739,8/15/15 11:01:01 PM,32.442
3740,8/15/15 11:31:01 PM,32.192
3741,8/16/15 12:01:01 AM,32.005
3742,8/16/15 12:31:01 AM,31.755
3743,8/16/15 1:01:01 AM,31.506
3744,8/16/15 1:31:01 AM,31.319
3745,8/16/15 2:01:01 AM,31.069
3746,8/16/15 2:31:01 AM,30.819
3747,8/16/15 3:01:01 AM,30.569
3748,8/16/15 3:31:01 AM,30.382
3749,8/16/15 4:01:01 AM,30.132
3750,8/16/15 4:31:01 AM,29.945
3751,8/16/15 5:01:01 AM,29.695
3752,8/16/15 5:31:01 AM,29.446
3753,8/16/15 6:01:01 AM,29.258
3754,8/16/15 6:31:01 AM,29.008
3755,8/16/15 7:01:01 AM,28.759
3756,8/16/15 7:31:01 AM,28.571
3757,8/16/15 8:01:01 AM,28.384
3758,8/16/15 8:31:01 AM,28.259
3759,8/16/15 9:01:01 AM,28.134
3760,8/16/15 9:31:01 AM,28.134
3761,8/16/15 10:01:01 AM,28.134
3762,8/16/15 10:31:01 AM,28.259
3763,8/16/15 11:01:01 AM,28.384
3764,8/16/15 11:31:01 AM,28.634
3765,8/16/15 12:01:01 PM,28.946
3766,8/16/15 12:31:01 PM,29.383
3767,8/16/15 1:01:01 PM,29.883
3768,8/16/15 1:31:01 PM,30.445
3769,8/16/15 2:01:01 PM,30.944
3770,8/16/15 2:31:01 PM,31.506
3771,8/16/15 3:01:01 PM,32.067
3772,8/16/15 3:31:01 PM,32.567
3773,8/16/15 4:01:01 PM,33.066
3774,8/16/15 4:31:01 PM,33.44
3775,8/16/15 5:01:01 PM,33.815
3776,8/16/15 5:31:01 PM,34.126
3777,8/16/15 6:01:01 PM,34.376
3778,8/16/15 6:31:01 PM,34.563
3779,8/16/15 7:01:01 PM,34.75
3780,8/16/15 7:31:01 PM,34.875
3781,8/16/15 8:01:01 PM,34.875
3782,8/16/15 8:31:01 PM,34.813
3783,8/16/15 9:01:01 PM,34.688
3784,8/16/15 9:31:01 PM,34.501
3785,8/16/15 10:01:01 PM,34.314
3786,8/16/15 10:31:01 PM,34.064
3787,8/16/15 11:01:01 PM,33.815
3788,8/16/15 11:31:01 PM,33.565
3789,8/17/15 12:01:01 AM,33.315
3790,8/17/15 12:31:01 AM,33.066
3791,8/17/15 1:01:01 AM,32.816
3792,8/17/15 1:31:01 AM,32.504
3793,8/17/15 2:01:01 AM,32.255
3794,8/17/15 2:31:01 AM,31.943
3795,8/17/15 3:01:01 AM,31.693
3796,8/17/15 3:31:01 AM,31.443
3797,8/17/15 4:01:01 AM,31.131
3798,8/17/15 4:31:01 AM,30.882
3799,8/17/15 5:01:01 AM,30.632
3800,8/17/15 5:31:01 AM,30.382
3801,8/17/15 6:01:01 AM,30.07
3802,8/17/15 6:31:01 AM,29.82
3803,8/17/15 7:01:01 AM,29.57
3804,8/17/15 7:31:01 AM,29.383
3805,8/17/15 8:01:01 AM,29.133
3806,8/17/15 8:31:01 AM,28.884
3807,8/17/15 9:01:01 AM,28.759
3808,8/17/15 9:31:01 AM,28.696
3809,8/17/15 10:01:01 AM,28.696
3810,8/17/15 10:31:01 AM,28.759
3811,8/17/15 11:01:01 AM,28.946
3812,8/17/15 11:31:01 AM,29.196
3813,8/17/15 12:01:01 PM,29.508
3814,8/17/15 12:31:01 PM,29.883
3815,8/17/15 1:01:01 PM,30.32
3816,8/17/15 1:31:01 PM,30.757
3817,8/17/15 2:01:01 PM,31.194
3818,8/17/15 2:31:01 PM,31.693
3819,8/17/15 3:01:01 PM,32.192
3820,8/17/15 3:31:01 PM,32.754
3821,8/17/15 4:01:01 PM,33.253
3822,8/17/15 4:31:01 PM,33.69
3823,8/17/15 5:01:01 PM,34.064
3824,8/17/15 5:31:01 PM,34.251
3825,8/17/15 6:01:01 PM,34.251
3826,8/17/15 6:31:01 PM,34.251
3827,8/17/15 7:01:01 PM,34.189
3828,8/17/15 7:31:01 PM,34.126
3829,8/17/15 8:01:01 PM,33.939
3830,8/17/15 8:31:01 PM,33.752
3831,8/17/15 9:01:01 PM,33.503
3832,8/17/15 9:31:01 PM,33.253
3833,8/17/15 10:01:01 PM,32.941
3834,8/17/15 10:31:01 PM,32.629
3835,8/17/15 11:01:01 PM,32.38
3836,8/17/15 11:31:01 PM,32.067
3837,8/18/15 12:01:01 AM,31.755
3838,8/18/15 12:31:01 AM,31.506
3839,8/18/15 1:01:01 AM,31.194
3840,8/18/15 1:31:01 AM,30.944
3841,8/18/15 2:01:01 AM,30.632
3842,8/18/15 2:31:01 AM,30.382
3843,8/18/15 3:01:01 AM,30.132
3844,8/18/15 3:31:01 AM,29.883
3845,8/18/15 4:01:01 AM,29.633
3846,8/18/15 4:31:01 AM,29.383
3847,8/18/15 5:01:01 AM,29.196
3848,8/18/15 5:31:01 AM,28.946
3849,8/18/15 6:01:01 AM,28.821
3850,8/18/15 6:31:01 AM,28.571
3851,8/18/15 7:01:01 AM,28.384
3852,8/18/15 7:31:01 AM,28.197
3853,8/18/15 8:01:01 AM,28.009
3854,8/18/15 8:31:01 AM,27.822
3855,8/18/15 9:01:01 AM,27.634
3856,8/18/15 9:31:01 AM,27.447
3857,8/18/15 10:01:01 AM,27.322
3858,8/18/15 10:31:01 AM,27.135
3859,8/18/15 11:01:01 AM,26.947
3860,8/18/15 11:31:01 AM,26.822
3861,8/18/15 12:01:01 PM,26.697
3862,8/18/15 12:31:01 PM,26.572
3863,8/18/15 1:01:01 PM,26.51
3864,8/18/15 1:31:01 PM,26.51
3865,8/18/15 2:01:01 PM,26.635
3866,8/18/15 2:31:01 PM,26.822
3867,8/18/15 3:01:01 PM,27.135
3868,8/18/15 3:31:01 PM,27.509
3869,8/18/15 4:01:01 PM,27.884
3870,8/18/15 4:31:01 PM,28.321
3871,8/18/15 5:01:01 PM,28.696
3872,8/18/15 5:31:01 PM,29.008
3873,8/18/15 6:01:01 PM,29.196
3874,8/18/15 6:31:01 PM,29.383
3875,8/18/15 7:01:01 PM,29.508
3876,8/18/15 7:31:01 PM,29.57
3877,8/18/15 8:01:01 PM,29.57
3878,8/18/15 8:31:01 PM,29.508
3879,8/18/15 9:01:01 PM,29.446
3880,8/18/15 9:31:01 PM,29.321
3881,8/18/15 10:01:01 PM,29.133
3882,8/18/15 10:31:01 PM,28.946
3883,8/18/15 11:01:01 PM,28.759
3884,8/18/15 11:31:01 PM,28.509
3885,8/19/15 12:01:01 AM,28.321
3886,8/19/15 12:31:01 AM,28.134
3887,8/19/15 1:01:01 AM,27.947
3888,8/19/15 1:31:01 AM,27.697
3889,8/19/15 2:01:01 AM,27.509
3890,8/19/15 2:31:01 AM,27.322
3891,8/19/15 3:01:01 AM,27.135
3892,8/19/15 3:31:01 AM,26.947
3893,8/19/15 4:01:01 AM,26.76
3894,8/19/15 4:31:01 AM,26.635
3895,8/19/15 5:01:01 AM,26.447
3896,8/19/15 5:31:01 AM,26.26
3897,8/19/15 6:01:01 AM,26.135
3898,8/19/15 6:31:01 AM,26.01
3899,8/19/15 7:01:01 AM,25.822
3900,8/19/15 7:31:01 AM,25.635
3901,8/19/15 8:01:01 AM,25.51
3902,8/19/15 8:31:01 AM,25.385
3903,8/19/15 9:01:01 AM,25.26
3904,8/19/15 9:31:01 AM,25.197
3905,8/19/15 10:01:01 AM,25.135
3906,8/19/15 10:31:01 AM,25.135
3907,8/19/15 11:01:01 AM,25.197
3908,8/19/15 11:31:01 AM,25.197
3909,8/19/15 12:01:01 PM,25.197
3910,8/19/15 12:31:01 PM,25.26
3911,8/19/15 1:01:01 PM,25.322
3912,8/19/15 1:31:01 PM,25.51
3913,8/19/15 2:01:01 PM,25.822
3914,8/19/15 2:31:01 PM,26.135
3915,8/19/15 3:01:01 PM,26.51
3916,8/19/15 3:31:01 PM,26.822
3917,8/19/15 4:01:01 PM,27.072
3918,8/19/15 4:31:01 PM,27.259
3919,8/19/15 5:01:01 PM,27.384
3920,8/19/15 5:31:01 PM,27.509
3921,8/19/15 6:01:01 PM,27.572
3922,8/19/15 6:31:01 PM,27.634
3923,8/19/15 7:01:01 PM,27.634
3924,8/19/15 7:31:01 PM,27.572
3925,8/19/15 8:01:01 PM,27.509
3926,8/19/15 8:31:01 PM,27.447
3927,8/19/15 9:01:01 PM,27.322
3928,8/19/15 9:31:01 PM,27.135
3929,8/19/15 10:01:01 PM,27.01
3930,8/19/15 10:31:01 PM,26.822
3931,8/19/15 11:01:01 PM,26.635
3932,8/19/15 11:31:01 PM,26.447
3933,8/20/15 12:01:01 AM,26.26
3934,8/20/15 12:31:01 AM,26.01
3935,8/20/15 1:01:01 AM,25.76
3936,8/20/15 1:31:01 AM,25.51
3937,8/20/15 2:01:01 AM,25.26
3938,8/20/15 2:31:01 AM,25.01
3939,8/20/15 3:01:01 AM,24.76
3940,8/20/15 3:31:01 AM,24.51
3941,8/20/15 4:01:01 AM,24.26
3942,8/20/15 4:31:01 AM,23.947
3943,8/20/15 5:01:01 AM,23.697
3944,8/20/15 5:31:01 AM,23.509
3945,8/20/15 6:01:01 AM,23.259
3946,8/20/15 6:31:01 AM,23.009
3947,8/20/15 7:01:01 AM,22.759
3948,8/20/15 7:31:01 AM,22.571
3949,8/20/15 8:01:01 AM,22.384
3950,8/20/15 8:31:01 AM,22.196
3951,8/20/15 9:01:01 AM,22.071
3952,8/20/15 9:31:01 AM,21.946
3953,8/20/15 10:01:01 AM,21.946
3954,8/20/15 10:31:01 AM,22.008
3955,8/20/15 11:01:01 AM,22.071
3956,8/20/15 11:31:01 AM,22.258
3957,8/20/15 12:01:01 PM,22.509
3958,8/20/15 12:31:01 PM,22.759
3959,8/20/15 1:01:01 PM,23.009
3960,8/20/15 1:31:01 PM,23.384
3961,8/20/15 2:01:01 PM,23.697
3962,8/20/15 2:31:01 PM,24.009
3963,8/20/15 3:01:01 PM,24.385
3964,8/20/15 3:31:01 PM,24.697
3965,8/20/15 4:01:01 PM,24.947
3966,8/20/15 4:31:01 PM,25.26
3967,8/20/15 5:01:01 PM,25.51
3968,8/20/15 5:31:01 PM,25.697
3969,8/20/15 6:01:01 PM,25.885
3970,8/20/15 6:31:01 PM,26.072
3971,8/20/15 7:01:01 PM,26.197
3972,8/20/15 7:31:01 PM,26.26
3973,8/20/15 8:01:01 PM,26.26
3974,8/20/15 8:31:01 PM,26.197
3975,8/20/15 9:01:01 PM,26.072
3976,8/20/15 9:31:01 PM,25.885
3977,8/20/15 10:01:01 PM,25.697
3978,8/20/15 10:31:01 PM,25.51
3979,8/20/15 11:01:01 PM,25.26
3980,8/20/15 11:31:01 PM,25.01
3981,8/21/15 12:01:01 AM,24.76
3982,8/21/15 12:31:01 AM,24.51
3983,8/21/15 1:01:01 AM,24.26
3984,8/21/15 1:31:01 AM,24.009
3985,8/21/15 2:01:01 AM,23.822
3986,8/21/15 2:31:01 AM,23.572
3987,8/21/15 3:01:01 AM,23.322
3988,8/21/15 3:31:01 AM,23.072
3989,8/21/15 4:01:01 AM,22.821
3990,8/21/15 4:31:01 AM,22.634
3991,8/21/15 5:01:01 AM,22.384
3992,8/21/15 5:31:01 AM,22.196
3993,8/21/15 6:01:01 AM,21.946
3994,8/21/15 6:31:01 AM,21.758
3995,8/21/15 7:01:01 AM,21.508
3996,8/21/15 7:31:01 AM,21.32
3997,8/21/15 8:01:01 AM,21.132
3998,8/21/15 8:31:01 AM,21.007
3999,8/21/15 9:01:01 AM,20.882
4000,8/21/15 9:31:01 AM,20.882
4001,8/21/15 10:01:01 AM,20.945
4002,8/21/15 10:31:01 AM,21.07
4003,8/21/15 11:01:01 AM,21.32
4004,8/21/15 11:31:01 AM,21.633
4005,8/21/15 12:01:01 PM,22.008
4006,8/21/15 12:31:01 PM,22.446
4007,8/21/15 1:01:01 PM,22.946
4008,8/21/15 1:31:01 PM,23.509
4009,8/21/15 2:01:01 PM,24.135
4010,8/21/15 2:31:01 PM,24.76
4011,8/21/15 3:01:01 PM,25.385
4012,8/21/15 3:31:01 PM,26.01
4013,8/21/15 4:01:01 PM,26.572
4014,8/21/15 4:31:01 PM,27.072
4015,8/21/15 5:01:01 PM,27.572
4016,8/21/15 5:31:01 PM,28.072
4017,8/21/15 6:01:01 PM,28.446
4018,8/21/15 6:31:01 PM,28.759
4019,8/21/15 7:01:01 PM,29.008
4020,8/21/15 7:31:01 PM,29.196
4021,8/21/15 8:01:01 PM,29.321
4022,8/21/15 8:31:01 PM,29.321
4023,8/21/15 9:01:01 PM,29.196
4024,8/21/15 9:31:01 PM,29.071
4025,8/21/15 10:01:01 PM,28.946
4026,8/21/15 10:31:01 PM,28.759
4027,8/21/15 11:01:01 PM,28.509
4028,8/21/15 11:31:01 PM,28.259
4029,8/22/15 12:01:01 AM,28.009
4030,8/22/15 12:31:01 AM,27.759
4031,8/22/15 1:01:01 AM,27.509
4032,8/22/15 1:31:01 AM,27.259
4033,8/22/15 2:01:01 AM,26.947
4034,8/22/15 2:31:01 AM,26.697
4035,8/22/15 3:01:01 AM,26.447
4036,8/22/15 3:31:01 AM,26.135
4037,8/22/15 4:01:01 AM,25.885
4038,8/22/15 4:31:01 AM,25.635
4039,8/22/15 5:01:01 AM,25.322
4040,8/22/15 5:31:01 AM,25.072
4041,8/22/15 6:01:01 AM,24.822
4042,8/22/15 6:31:01 AM,24.572
4043,8/22/15 7:01:01 AM,24.322
4044,8/22/15 7:31:01 AM,24.072
4045,8/22/15 8:01:01 AM,23.822
4046,8/22/15 8:31:01 AM,23.634
4047,8/22/15 9:01:01 AM,23.509
4048,8/22/15 9:31:01 AM,23.384
4049,8/22/15 10:01:01 AM,23.384
4050,8/22/15 10:31:01 AM,23.447
4051,8/22/15 11:01:01 AM,23.572
4052,8/22/15 11:31:01 AM,23.759
4053,8/22/15 12:01:01 PM,24.197
4054,8/22/15 12:31:01 PM,24.885
4055,8/22/15 1:01:01 PM,25.697
4056,8/22/15 1:31:01 PM,26.51
4057,8/22/15 2:01:01 PM,27.384
4058,8/22/15 2:31:01 PM,28.072
4059,8/22/15 3:01:01 PM,28.634
4060,8/22/15 3:31:01 PM,29.071
4061,8/22/15 4:01:01 PM,29.383
4062,8/22/15 4:31:01 PM,29.633
4063,8/22/15 5:01:01 PM,29.883
4064,8/22/15 5:31:01 PM,30.132
4065,8/22/15 6:01:01 PM,30.32
4066,8/22/15 6:31:01 PM,30.445
4067,8/22/15 7:01:01 PM,30.445
4068,8/22/15 7:31:01 PM,30.382
4069,8/22/15 8:01:01 PM,30.132
4070,8/22/15 8:31:01 PM,29.883
4071,8/22/15 9:01:01 PM,29.57
4072,8/22/15 9:31:01 PM,29.196
4073,8/22/15 10:01:01 PM,28.884
4074,8/22/15 10:31:01 PM,28.446
4075,8/22/15 11:01:01 PM,28.009
4076,8/22/15 11:31:01 PM,27.572
4077,8/23/15 12:01:01 AM,27.135
4078,8/23/15 12:31:01 AM,26.76
4079,8/23/15 1:01:01 AM,26.322
4080,8/23/15 1:31:01 AM,25.947
4081,8/23/15 2:01:01 AM,25.51
4082,8/23/15 2:31:01 AM,25.135
4083,8/23/15 3:01:01 AM,24.76
4084,8/23/15 3:31:01 AM,24.322
4085,8/23/15 4:01:01 AM,23.947
4086,8/23/15 4:31:01 AM,23.634
4087,8/23/15 5:01:01 AM,23.259
4088,8/23/15 5:31:01 AM,22.946
4089,8/23/15 6:01:01 AM,22.634
4090,8/23/15 6:31:01 AM,22.384
4091,8/23/15 7:01:01 AM,22.133
4092,8/23/15 7:31:01 AM,21.883
4093,8/23/15 8:01:01 AM,21.758
4094,8/23/15 8:31:01 AM,21.57
4095,8/23/15 9:01:01 AM,21.57
4096,8/23/15 9:31:01 AM,21.633
4097,8/23/15 10:01:01 AM,21.821
4098,8/23/15 10:31:01 AM,22.071
4099,8/23/15 11:01:01 AM,22.321
4100,8/23/15 11:31:01 AM,22.634
4101,8/23/15 12:01:01 PM,22.946
4102,8/23/15 12:31:01 PM,23.134
4103,8/23/15 1:01:01 PM,23.384
4104,8/23/15 1:31:01 PM,23.759
4105,8/23/15 2:01:01 PM,24.135
4106,8/23/15 2:31:01 PM,24.385
4107,8/23/15 3:01:01 PM,24.447
4108,8/23/15 3:31:01 PM,24.385
4109,8/23/15 4:01:01 PM,24.385
4110,8/23/15 4:31:01 PM,24.635
4111,8/23/15 5:01:01 PM,24.885
4112,8/23/15 5:31:01 PM,25.072
4113,8/23/15 6:01:01 PM,25.197
4114,8/23/15 6:31:01 PM,25.197
4115,8/23/15 7:01:01 PM,25.135
4116,8/23/15 7:31:01 PM,24.947
4117,8/23/15 8:01:01 PM,24.635
